Content,Score,Feature,Heuristic
"Horrível e ineficiente. Acham que a população brasileira tem todo tempo do mundo para instalar e reinstalar algo que não funciona. Depois de baixar, no mesmo dia, veio a msg que estava desatualizado, tentei atualizar e fica travado. Parece que estão testando nossa paciência ou querem que a gente desista do serviço buscado.",1,F0 - Nenhuma funcionalidade,C0 - Nenhuma heurística
"Tava bem mas ficou ambicioso demais: só deixa logar em dispositivo novo se der reconhecimento facial (só pra alimentar a base de fotos própria)! E, pior, se logar num novo, desloga do que já tinha! ????? Mas minha conta já é Ouro e não darei, então perderam um usuário e quantos mais eu puder alertar pra saírem! A não ser que voltem atrás.",1,F0 - Nenhuma funcionalidade,C0 - Nenhuma heurística
"O app não funciona. Não sai da tela inicial, não abre. Aparece a mensagem ""ocorreu um erro, tem mais tarde"", não sai disso. Já desinstalei e instalei novamente e nada de funcionar. Mais um app do governo que não funciona e trava sua vida, pois não apresentam outra alternativa. Péssimo desempenho.",1,F0 - Nenhuma funcionalidade,"C9 - Ajude os usuários a reconhecer, diagnosticar e recuperar erros"
"Perde senha não funciona biometria, não funciona QR, só quando quer já tive que trocar a senha várias vezes desperdício de tempo pois o aplicativo deveria ser único, com todas os ministérios inclusos. FGTS, CTPS, SAÚDE a festa de apps são muitas e muitos desnecessário deveria ter alguém que gerisse isto de forma correta sem desperdício de dinheiro público.",1,F1 - Acesso do usuário ,C10 - Ajuda e documentação
"Eu estou tentando há meses fazer o reconhecimento facial e não consigo. Eu dependo desse reconhecimento facial para acessar um serviço específico e, mesmo com meus dados biométricos já cadastrados, esse app não funciona. Não funciona assim como vários outros aplicativos do Governo Federal ou do Governo do Estado de São Paulo. Simplesmente péssimo.",1,,
"Fazem dias que eu tento transformar minha conta em prata ou ouro mas não consigo .., ou não chega o código ou não reconhece meu rosto. Sinceramente é muito frustante você precisar de um serviço e não conseguir usá-lo ( pior ainda a falta de suporte ). Todos os dias sou bloqueadas por várias tentativas feitas, e sabe lá quando vou , ou se vou conseguir",1,,
"Eu acabei de desinstalar e instalar o aplicativo e quando abro aparece a mensagem que minha versão é incompatível e que preciso atualizar. Além disso, semana passada quando havia entrado para executar os itens com o objetivo de ser PRATA ou OURO, no reconhecimento facial, dava erro toda hora. PRECISAM RESOLVER ESSES BUGS URGENTE. Isso está me causando transtornos até para declarar o imposto de renda porque não está aceitando iniciar a declaração com as informações do ano anterior.",1,,
"App ñ tem UTILIDADE ALGUMA p/ o usuário, já q ñ dispõe de serviços algum ao cidadão (como mencionado). Ele serve apenas p/ acesso ao CPF e a CNH, sem informações extras. O governo tem interesse em novas atualizações de reconhecimento fácial (aparência/idade). E, pasmo! Mesmo fazendo os NOVOS reconhecimentos faciais, ele ñ dispõe e/ou válida a ""PROVA DE VIDA"" como sendo algo checado. Absurdo! O reconhecimento facial não é suficiente para provar que você existe (mesmo sendo ""nível ouro""). Uma ??",1,,
"Gov.br - A pior desgraça que já inventaram até agora em termo de aplicativo. Só serve para roubar o tempo de quem necessita acessar informações essenciais. Minha classificação é: LIXO hospitalar, não serve nem pra reciclar. Só coloquei em uma dessas estrelas, para abrir o envio. Desconsidere a estrela em destaque, não vale.",1,,
"O aplicativo ñ é objetivo. Poderia ser mais prático e objetivo. Afinal segurança dos dados ñ quer dizer ñ possa ser objetivo na busca, ter mais facilidade em fazer o login.",1,,
"Péssimo. Não consigo acessar. Tempo todo erro interno. Já removi já reinstalei e nada. Problema: 1. Aplicativo instalado 2. Quanto tenta acessar, não passa da primeira tela com a seguinte mensagem de erro: ""Um erro ocorreu, tente novamente mais tarde."" Já tentei vários procedimento para tentar resolver sem sucesso. É um celular J7 com android atualizado com versão do SO 6.0.1 com todos os updates instalados.",1,,
"Aplicativo lixo, sempre apresenta tela de atualização, acessa o aplicativo e não tem a opção de atualizar, desinstala e instala novamente para ver se teve sucesso, e mesmo assim apresenta a mesma mensagem de atualização, aplicativo lixo, e sem suporte nenhum. Se fosse para dar uma nota seria 0.",1,,
"Péssimo!! Eles mandam a gente baixar o aplicativo, mas quando tentamos logar o mesmo é encaminhado para uma página do Chrome que não adianta nada e não é feito o login mesmo a gente fazendo o reconhecimento facial! E o pior que tô dependendo desse app pra atualizar meus dados do cadúnico, RESOLVAM ISSO, POR FAVOR.",1,,
"Nunca vi um app tão péssimo como esse... já tem uma semana q tento fazer o reconhecimento Facial e não consigo, tento fazer login com meu banco e o código de autorização nunca chega no meu celular...",1,F1 - Acesso do usuário,
O app se encontra com instabilidade: 1- Login entra outras vezes não 2- Quando loga e vai fazer o reconhecimento facial o aplicativo se fecha sozinho. Obs: Foi feita a última atualização do app. Desinstalado e instalado novamente. Reiniciado o celular e sempre deu o mesmo problema.,1,F1 - Acesso do usuário,
"Não consigo acessar , preciso entrar na minha carteira digital , manda vc instalar esse aplicativo , mais vc instala o aplicativo faz o reconhecimento facial e quando tenta entrar diz que você não tem cadastro, aí vc faz de novo , quando termina o reconhecimento diz que página não encontrada, assim fica difícil, pelo que percebi dos comentários não sou a única. Vocês deveriam arrumar o aplicativo, já que não podemos acessar nosso documento digital sem esse programa.",1,,
"Tive minha conta hackeada e perdi o acesso completamente. Só consigo recuperar utilizando esse app. O pior app que já vi na vida. Simplesmente não funciona logo na tela inicial. Apresenta a seguinte mensagem ""Ocorreu um erro, tente novamente mais tarde."" Já aguardei meses para tentar acessar o app e a mesma mensagem persiste. Inacreditável.",1,,
"Horrível péssimo, não consigo mudar para o nível prata ou ouro,quando coloco para confiabilidade para o banco por exemplo, só dá opção de 1 único número de telefone que não existe mais,não dá outra opção, é aí como faz para aumentar, não consigo de jeito nenhum.?????? Ninguém resolve nada.",1,,
"A idéia do app é boa, porém, o funcionamento é horrível. Simplesmente não funciona, pede pra fazer reconhecimento facial que não funciona. Não é nada confiável, pois, caso necessite de um documento, não é certeza que vai logar. Cadastrei biometria para entrar no app com mais facilidade e segurança, porém, o app simplesmente solicitou-me novamente para fazer o tal reconhecimento facial novamente, (não funcionou).",1,,
"Péssimo. O reconhecimento facial sempre dá erro, mesmo fazendo tudo o que é recomendado pelo app. Quando consegui passar desse processo, que foi uma única vez, a página seguinte não é encontrada. Desisto sempre de resolver minhas pendências online por esse aplicativo. Péssimo, péssimo, péssimo.",1,,
"Péssimo app, não funciona pede para cadastrar a biometria facial carrega diz que foi salva quando clico para aumentar o nível fala que não foi cadastrado. Depois de inúmeras tentativas bloqueio de 24h é surreal a falta de compromisso com os usuário. Hoje era o último prazo para verificar o resgate de valores e não cadastra a biometria facial de forma alguma.",1,,
"Ao tentar baixar fica dando mensagem de que o atual (inexistente) está desatualizado porém ao tentar atualizar NÃO EXISTE a opção de atualizar, somente desinstalar ou abrir! Não consigo acessar de jeito nenhum... Só fica escrito no canto inferior da tela ""Aguarde..."" e não sai disso! Péssimo app!",1,,
"Eu instalei agora o aplicativo, quando vou abri-lo, exibe a seguinte mensagem ""A sua versão do Meu gov.br está incompatível. Realize a atualização para continuar usando o aplicativo."" Aí aparece o botão, ATUALIZAR, eu clico e sou direcionado para a PLAY STORE, e lá mostra que o aplicativo já está atualizado, afinal acabei de pesquisa-lo e instala-lo no celular, ou seja, é a última versão. E assim fico sem poder utilizar o aplicativo GOV.BR. Horrível esse aplicativo, que experiência pobre essa.",1,,
"Há meses tentando logar, mas não é possível, sempre o mesmo erro: ""Reconhecimento facial não realizado. Biometria facial não encontrada: não foi possível validar sua foto em nossas bases."" Ao apresentar este erro, o app simplesmente não permite que o login seja efetivado, impossibilidade completamente o uso do app. Tenho conta nível prata, biometria feita no TSE, já troquei senha, já busquei ajuda no site, e simplesmente não há o que ser feito! E não há a quem solicitar auxílio para o acesso, pois propositalmente não há contato algum para isso. Simplesmente não é possível contornar um erro do app, e não há a quem solicitar suporte.",1,,
"Minha esperança era está atualização. Não consigo fazer reconhecimento facial pelo app. O erro é no carregamento do certificado público, informando método errado. Não sei mais o que fazer e preciso fazer está validação para ter acesso ao registrato. Lamentável viu. Estou utilizando Android 10 QKQ1 em dia e atualizado em sua versão mais recente.",1,,
"Não consigo abrir o aplicativo, pede quando é iniciado para atualizar e o aplicativo e o celular já estão atualizados e mesmo assim o aplicativo não funciona! Eu tive um problema durante a leitura do meu rosto onde ficou durante um dia sem poder tentar fazer a leitura novamente, após isso apenas é exibida essa mensagem de erro onde pede para atualizar o aplicativo e não há atualização para atualizar. Eu preciso de ajuda para que o aplicativo meu gov.br volte a funcionar! Aguardo uma solução!",1,,
"Péssimo, o aplicativo simplesmente não abre! Estou a dias tentando entrar e a única coisa que vejo é o erro e pedindo para tentar novamente mais tarde, um absurdo. O aplicativo é essencial para muitas coisa e só não funciona! Teria me poupado tanta dor de cabeça se abrisse por uns minutos, mas nem isso o governo é capaz de fazer.",1,,
"Experiência péssima..... Estou tentando aumentar o nível de minha conta mais o App não funciona estou tentando a mais de 30 dias... o App só dá erro emcima de erro... não sei o que fazer... já excluir várias vezes mais todas as vezes que instalo dá erro... muito ruim.... se é algo pra ajuda e agiliza a nossas vida , mais está complicando mais e mais....",1,,
"Não consigo aumentar o nível porquê simplesmente o App não passa da tela do reconhecimento facial, ignora todas as tentativas, já tentei tantas vezes que bloqueia, depois só 24h após e bloqueia novamente. App inútil, não funciona, preciso recorrer a uma multa e não consigo aumentar o nível para conseguir isso.",1,,
O aplicativo me pede uma confirmação facial e não aceita. Disponibiliza o acesso por login e repete a mensagem da foto. Um lixo!,1,F1 - Acesso do usuário ,
"Outra reclamação é a questão do login. Você acaba de fazer login, logo que sai do APP para ir pra outro APP, o próprio já desconecta da conta te forçando a logar novamente todas as vezes que vc entrar. Isso é ruim. Se o aplicativo tivesse um esquema de colocar somente a senha da conta, como os aplicativos de banco faz, seria muito melhor. Ele já está conectado com o login gov (CPF) e só precisaria da senha para confirmar. Ajudaria muito.",1,,
